kingdom,phylum,class,order,family,genus,species,reads,sample
Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,Christensenellaceae,QANA01,QANA01 sp003149735,10,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,HGM11327,HGM11327,MGYG000003766,32,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,CAG-74,UMGS1600,UMGS1600 sp900553315,14,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,HGM11417,HGM11417,MGYG000003212,12,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_A,Clostridia_A,Christensenellales,CAG-552,HGM11386,HGM11386 sp900761915,10,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_A,Thermoanaerobacteria,Caldanaerobiales,UBA4877,UBA4877,UBA4877 sp002399345,123,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella wadsworthensis_A,61963,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella wadsworthensis,20218,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella seckii_A,3095,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,MGYG000004187,2627,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella sp900764215,32,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella sp900545275,31,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,MGYG000004829,31,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Parasutterella,Parasutterella excrementihominis,269,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Oxalobacter,Oxalobacter sp900760095,77,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D parainfluenzae_K,58,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D parainfluenzae_L,58,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D sp900756155,54,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D parainfluenzae,51,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D parainfluenzae_M,35,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,MGYG000003060,28,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,MGYG000001112,27,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,MGYG000003015,26,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,MGYG000004837,25,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D sp900756875,21,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,MGYG000000860,18,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D parainfluenzae_N,10,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli_D,123,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella quasivariicola,92,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter braakii,29,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter_A,Citrobacter_A sp009363175,12,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,51-20,51-20 sp001917175,43636,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,51-20,51-20 sp900762565,14,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,51-20,51-20 sp900542055,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,CAG-495,MGYG000000394,513,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,CAG-495,CAG-495 sp001917125,705,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,CAG-495,MGYG000004444,47,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-877,MGYG000004741,21545,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,RUG705,MGYG000004753,2593,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,HGM10836,HGM10836 sp900772095,1747,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-460,CAG-460 sp900546715,687,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5026,MGYG000004669,307,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-582,CAG-582 sp900760845,69,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,UMGS2016,UMGS2016 sp900557185,27,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,UMGS2016,MGYG000001840,15,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,RUG11198,MGYG000002182,21,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-884,MGYG000001743,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA7057,MGYG000001048,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-776,CAG-776 sp900758895,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-710,CAG-710 sp000432595,10,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis_B,661,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,10549,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,614,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vestibularis,226,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,MGYG000003136,224,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gordonii,191,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,MGYG000002843,144,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp900755085,139,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp001556435,2150,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp902373455,121,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp000187445,68,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,MGYG000002826,62,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,45,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp902363395,32,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp004166885,22,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp000411475,22,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus infantis_I,19,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis_H,18,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus constellatus,17,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp900550895,17,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus alactolyticus,15,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis_W,14,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis_S,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus_C,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp900543065,12,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sobrinus,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus_A,Lactococcus_A raffinolactis,17,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Granulicatella,Granulicatella sp001058355,23,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Granulicatella,Granulicatella sp900551535,122,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,92,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_B,Enterococcus_B faecium,12,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,MGYG000004045,28,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,3461,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella sp900547815,947,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella sp003436425,260,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella sp002299315,114,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella sp003458715,89,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella sp900754615,36,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania filiformis,495,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,400,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Clostridium_AQ,Clostridium_AQ sp900552125,80,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Clostridium_AQ,Clostridium_AQ innocuum,67,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,MGYG000004610,27,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Bulleidia sp900539965,23,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Faecalibacillus,Faecalibacillus faecis,1490,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Faecalibacillus,Faecalibacillus intestinalis,63,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Faecalibacillus,Faecalibacillus sp900544435,29,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Massiliomicrobiota,Massiliomicrobiota sp002160865,798,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Catenibacterium,MGYG000000547,124,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,Erysipelatoclostridium ramosum,79,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A luti,4162,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Lysinibacillus,Lysinibacillus fusiformis_D,396,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,ML615J-28,CAG-313,CAG-313,CAG-313 sp003539625,168,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,ML615J-28,CAG-313,CAG-313,CAG-313 sp900539265,15,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Anaeroplasmataceae,UMGS268,UMGS268 sp900540705,96,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Haloplasmatales_A,Turicibacteraceae,Turicibacter,Turicibacter sp001543345,20,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Haloplasmatales_A,Turicibacteraceae,Turicibacter,Turicibacter sanguinis,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,Gemella morbillorum,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A,Phascolarctobacterium_A succinatutens_A,11665,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A,Phascolarctobacterium_A succinatutens,10955,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A,Phascolarctobacterium_A sp900770955,4210,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A,MGYG000002659,2173,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A,Phascolarctobacterium_A sp900551335,304,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A,MGYG000001858,98,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A,Phascolarctobacterium_A sp900552855,10,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus intestini,342,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,MGYG000004894,2039,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica,6936,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar,173,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula_A,140,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar_A,56,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp900757715,50,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella rogosae,31,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp900552715,28,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp900556785,28,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp003463825,26,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp900550175,23,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp900545205,23,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp900538355,22,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp900765235,20,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp900549845,18,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella sp900552445,14,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,MGYG000003784,14,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,MGYG000002642,13,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella tobetsuensis,11,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,MGYG000000818,10,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella_A,MGYG000004782,24,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Dialisteraceae,Allisonella,Allisonella histaminiformans,101,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Dialisteraceae,UBA1822,UBA1822 sp002314995,30,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Dialisteraceae,Dialister,Dialister sp000434475,26,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Megasphaeraceae,Anaeroglobus,Anaeroglobus micronuciformis,12,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,7687,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas sp900556715,490,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,24,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas_A,Selenomonas_A sp900769615,143,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas_A,MGYG000003294,46,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,MGYG000002107,453,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900540875,182,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,MGYG000003108,99,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,MGYG000003067,86,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900543515,84,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900552875,69,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900554465,52,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900554985,38,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp002232035,932,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900550185,37,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp900552995,17,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,MGYG000004868,16,BBL6137-PFH7-LFH6-R395-EXP_S508_L003
